;treffen bewegung seite;theater bühne rolle;könig zimmer jung;thl gr kirche;lassen weise mensch;blatt verfasser abendblatt;hiesig finden haus;blatt armee nachricht;könig majestät krankheit;bild kunst künstler;brief stadt richtung;kind jung frau;wissenschaft geist staat;staat nation gesetz;sprechen halten pferd
10_43_4_Polizeiliche_Tages-Mittheilungen._19.11.1810;0.0117647059;0.0117647059;0.0117647059;0.12941176470000001;0.0117647059;0.0117647059;0.4823529412;0.12941176470000001;0.0117647059;0.0117647059;0.0117647059;0.0117647059;0.12941176470000001;0.0117647059;0.0117647059
10_44_1_Lage_von_Grobrittanien;0.001183432;0.001183432;0.001183432;0.0130177515;0.3207100592;0.0366863905;0.001183432;0.1905325444;0.22603550300000003;0.001183432;0.001183432;0.0485207101;0.001183432;0.1550295858;0.001183432
10_44_2_Fragmente;0.0017391304000000001;0.0539130435;0.0017391304000000001;0.0017391304000000001;0.2104347826;0.0017391304000000001;0.0017391304000000001;0.0017391304000000001;0.0017391304000000001;0.0713043478;0.0017391304000000001;0.019130434800000002;0.12347826090000001;0.5060869565;0.0017391304000000001
10_44_3_Verhoer_der_Graefinn_Piper;0.0005333333;0.0165333333;0.0112;0.0005333333;0.4218666667;0.0165333333;0.1498666667;0.3205333333;0.0325333333;0.021866666700000002;0.0005333333;0.0005333333;0.0005333333;0.0005333333;0.0058666667
10_45_1_Vom_Nationalcredit_-_Antwort;0.0089068826;0.0008097166;0.0008097166;0.0008097166;0.1222672065;0.0008097166;0.0008097166;0.0008097166;0.0008097166;0.017004048600000002;0.0008097166;0.017004048600000002;0.0817813765;0.7457489879;0.0008097166
10_25_1_Allerneuester_Erziehungsplan;0.448447205;0.001242236;0.001242236;0.001242236;0.349068323;0.001242236;0.001242236;0.001242236;0.001242236;0.10062111800000001;0.001242236;0.001242236;0.001242236;0.0881987578;0.001242236
10_25_2_Aeeronautik;0.102745098;0.0164705882;0.0007843137;0.0007843137;0.2047058824;0.12627450980000002;0.0007843137;0.0164705882;0.0007843137;0.0007843137;0.5262745098;0.0007843137;0.0007843137;0.0007843137;0.0007843137
10_25_3_Miscellen._29.10.1810;0.0042553191;0.0042553191;0.0042553191;0.0042553191;0.0042553191;0.0468085106;0.0042553191;0.6000000000000001;0.1319148936;0.0042553191;0.1319148936;0.0042553191;0.0042553191;0.0468085106;0.0042553191
10_25_4_Polizeiliche_Tages-Mittheilungen_29.10.1810;0.008;0.008;0.008;0.088;0.008;0.008;0.808;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008
10_26_1_Allerneuester_Erziehungsplan._Forts._26._Bl.;0.0306569343;0.0306569343;0.0160583942;0.001459854;0.3518248175;0.001459854;0.1766423358;0.0160583942;0.001459854;0.001459854;0.001459854;0.2204379562;0.001459854;0.001459854;0.1474452555
10_26_2_Aeeronautik_Beschlu;0.0022988506;0.0022988506;0.0022988506;0.0022988506;0.1632183908;0.0022988506;0.0022988506;0.0022988506;0.0022988506;0.0022988506;0.6919540230000001;0.0022988506;0.0022988506;0.0022988506;0.1172413793
10_26_3_Schreiben_aus_Berlin_28.10.1810;0.12214765100000001;0.2563758389;0.0013422819;0.0013422819;0.3503355705;0.12214765100000001;0.0013422819;0.0013422819;0.0416107383;0.0013422819;0.0013422819;0.09530201340000001;0.0013422819;0.0013422819;0.0013422819
10_26_4_An_die_Verfasser_schlechter_Epigramme.;0.0181818182;0.0181818182;0.0181818182;0.2;0.3818181818;0.2;0.0181818182;0.0181818182;0.0181818182;0.0181818182;0.0181818182;0.0181818182;0.0181818182;0.0181818182;0.0181818182
10_26_5_Miscellen._30.10.1810;0.0039215686000000005;0.0039215686000000005;0.0039215686000000005;0.0039215686000000005;0.043137254900000005;0.2;0.0039215686000000005;0.6705882353;0.043137254900000005;0.0039215686000000005;0.0039215686000000005;0.0039215686000000005;0.0039215686000000005;0.0039215686000000005;0.0039215686000000005
10_26_6_Polizeiliche_Tages-Mittheilungen._30.10.1810;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.7481481481000001;0.0074074074000000005;0.1555555556;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005
10_26_7_Anzeige_Hitzig_30.10.1810;0.008;0.008;0.008;0.728;0.008;0.008;0.008;0.008;0.008;0.008;0.168;0.008;0.008;0.008;0.008
10_27_1_Allerneuester_Erziehungsplan_Forts._27._Bl.;0.0141935484;0.0012903226;0.0012903226;0.0012903226;0.3883870968;0.0141935484;0.0012903226;0.1819354839;0.0012903226;0.0012903226;0.0012903226;0.1690322581;0.0012903226;0.0529032258;0.1690322581
10_27_2_Noch_ein_Wort_der_Billigkeit_ueber_Christ._Jacob_Kraus;0.013861386100000001;0.0006600660000000001;0.0270627063;0.0006600660000000001;0.3108910891;0.1722772277;0.0204620462;0.0006600660000000001;0.033663366300000004;0.1062706271;0.0006600660000000001;0.0006600660000000001;0.30429042900000003;0.0006600660000000001;0.0072607261
10_27_3_Nothwehr;0.015384615400000001;0.015384615400000001;0.015384615400000001;0.015384615400000001;0.015384615400000001;0.015384615400000001;0.015384615400000001;0.3230769231;0.015384615400000001;0.015384615400000001;0.015384615400000001;0.015384615400000001;0.015384615400000001;0.015384615400000001;0.4769230769
10_27_4_Miscellen._31.10.1810;0.0039215686000000005;0.0039215686000000005;0.043137254900000005;0.0039215686000000005;0.0039215686000000005;0.0039215686000000005;0.0039215686000000005;0.4745098039;0.0039215686000000005;0.0039215686000000005;0.2392156863;0.2;0.0039215686000000005;0.0039215686000000005;0.0039215686000000005
10_27_5_Polizeiliche_Tages-Mittheilungen_31.10.1810;0.0105263158;0.0105263158;0.0105263158;0.0105263158;0.22105263160000002;0.0105263158;0.6421052632;0.0105263158;0.0105263158;0.0105263158;0.0105263158;0.0105263158;0.0105263158;0.0105263158;0.0105263158
10_28_1_Herausforderung_Karls_IX._Koenigs_von_Schweden_an_Christian_I;0.0060606061;0.24848484850000002;0.1878787879;0.0060606061;0.0666666667;0.30909090910000003;0.0060606061;0.0060606061;0.0060606061;0.0060606061;0.0060606061;0.0060606061;0.1272727273;0.0060606061;0.0060606061
10_28_2_Karl_IX_an_Christian_IV;0.088172043;0.0021505376;0.3677419355;0.0021505376;0.3462365591;0.0021505376;0.0021505376;0.1311827957;0.045161290300000004;0.0021505376;0.0021505376;0.0021505376;0.0021505376;0.0021505376;0.0021505376
10_28_3_Schreiben_aus_Neuhof_bei_Dueben;0.0018018018;0.0018018018;0.0018018018;0.0018018018;0.236036036;0.0198198198;0.0018018018;0.0738738739;0.0018018018;0.0018018018;0.4162162162;0.2;0.0018018018;0.0018018018;0.0378378378
10_28_4_Fragment;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.08148148150000001;0.4518518519;0.2296296296;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.1555555556;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005
10_28_5_Raethsel;0.4535211268;0.0028169014000000003;0.4253521127;0.0028169014000000003;0.0028169014000000003;0.030985915500000002;0.0028169014000000003;0.0028169014000000003;0.0028169014000000003;0.0028169014000000003;0.0028169014000000003;0.0028169014000000003;0.0028169014000000003;0.0028169014000000003;0.0591549296
10_28_6_Miscellen_1.11.1810;0.0020618557000000003;0.0020618557000000003;0.0020618557000000003;0.0020618557000000003;0.3113402062;0.0020618557000000003;0.0020618557000000003;0.0432989691;0.1463917526;0.0432989691;0.187628866;0.0020618557000000003;0.187628866;0.0020618557000000003;0.0639175258
10_28_7_Anzeige_Hitzig_1.11.1810;0.008;0.008;0.008;0.5680000000000001;0.008;0.008;0.008;0.008;0.008;0.008;0.248;0.088;0.008;0.008;0.008
10_29_1_Christian_IV_Antwort_an_Karls_IX;0.0010362694;0.0010362694;0.4569948187;0.0010362694;0.2808290155;0.0424870466;0.0010362694;0.021761658;0.0010362694;0.021761658;0.1668393782;0.0010362694;0.0010362694;0.0010362694;0.0010362694
10_29_2_Fragmente_aus_den_Papieren_eines_Zuschauers_am_Tage;0.1402298851;0.0022988506;0.0022988506;0.0022988506;0.6459770115;0.0022988506;0.0022988506;0.09425287360000001;0.0022988506;0.0022988506;0.0022988506;0.048275862100000004;0.0252873563;0.0252873563;0.0022988506
10_29_3_Miscellen._2.11.1810;0.0017699115;0.0017699115;0.0017699115;0.0017699115;0.054867256600000004;0.0371681416;0.0017699115;0.5150442478;0.054867256600000004;0.1256637168;0.0017699115;0.0194690265;0.0017699115;0.054867256600000004;0.1256637168
10_29_4_Polizeiliche_Tages-Mittheilungen._2.11.1810;0.0181818182;0.0181818182;0.0181818182;0.3818181818;0.0181818182;0.0181818182;0.3818181818;0.0181818182;0.0181818182;0.0181818182;0.0181818182;0.0181818182;0.0181818182;0.0181818182;0.0181818182
10_30_1_Eine_Legende_nach_Hans_Sachs._Gleich_und_Ungleich;0.0666666667;0.0666666667;0.0666666667;0.0666666667;0.0666666667;0.0666666667;0.0666666667;0.0666666667;0.0666666667;0.0666666667;0.0666666667;0.0666666667;0.0666666667;0.0666666667;0.0666666667
10_30_2_Theater._Sonderbares_Versehn;0.0036363636000000003;0.8036363636;0.0036363636000000003;0.0036363636000000003;0.1490909091;0.0036363636000000003;0.0036363636000000003;0.0036363636000000003;0.0036363636000000003;0.0036363636000000003;0.0036363636000000003;0.0036363636000000003;0.0036363636000000003;0.0036363636000000003;0.0036363636000000003
10_30_3_Guter_Rath.;0.0133333333;0.0133333333;0.1466666667;0.0133333333;0.0133333333;0.0133333333;0.0133333333;0.4133333333;0.1466666667;0.0133333333;0.1466666667;0.0133333333;0.0133333333;0.0133333333;0.0133333333
10_30_4_Zeichen.;0.015384615400000001;0.015384615400000001;0.015384615400000001;0.015384615400000001;0.4769230769;0.015384615400000001;0.015384615400000001;0.015384615400000001;0.015384615400000001;0.015384615400000001;0.3230769231;0.015384615400000001;0.015384615400000001;0.015384615400000001;0.015384615400000001
10_30_5_Miscellen._3.11.1810;0.0023529412;0.0023529412;0.0023529412;0.0023529412;0.0729411765;0.0023529412;0.0964705882;0.4964705882;0.1435294118;0.0023529412;0.025882352900000002;0.1435294118;0.0023529412;0.0023529412;0.0023529412
10_30_6_Polizeiliche_Tages-Mittheilungen._3.11.1810;0.0285714286;0.0285714286;0.3142857143;0.0285714286;0.0285714286;0.0285714286;0.3142857143;0.0285714286;0.0285714286;0.0285714286;0.0285714286;0.0285714286;0.0285714286;0.0285714286;0.0285714286
10_31_1_Warnung_gegen_weibliche_Jaegerei;0.11044776120000001;0.010945273600000001;0.0009950249;0.0009950249;0.1303482587;0.060696517400000004;0.0009950249;0.0009950249;0.0009950249;0.0009950249;0.0009950249;0.4885572139;0.0009950249;0.0009950249;0.1900497512
10_31_2_Fragmente_aus_den_Papieren_eines_Zuschauers_am_Tage;0.0048780488000000006;0.0048780488000000006;0.0048780488000000006;0.0048780488000000006;0.2975609756;0.0048780488000000006;0.0048780488000000006;0.0048780488000000006;0.0048780488000000006;0.2487804878;0.0048780488000000006;0.0048780488000000006;0.3951219512;0.0048780488000000006;0.0048780488000000006
10_31_3_Miscellen._5.11.1810;0.0011049724;0.0011049724;0.0011049724;0.023204419900000002;0.0011049724;0.0011049724;0.023204419900000002;0.5425414365;0.13370165750000002;0.0011049724;0.0011049724;0.22209944750000002;0.0011049724;0.012154696100000001;0.0342541436
10_31_4_Polizeiliche_Tages-Mittheilungen._5.11.1810;0.0133333333;0.0133333333;0.0133333333;0.0133333333;0.4133333333;0.0133333333;0.0133333333;0.28;0.0133333333;0.0133333333;0.0133333333;0.0133333333;0.0133333333;0.0133333333;0.1466666667
10_32_1_Warnung_gegen_weibliche_Jaegerei._Beschlu.;0.22197802200000002;0.0021978022;0.0021978022;0.0021978022;0.178021978;0.0241758242;0.0241758242;0.0021978022;0.0021978022;0.0021978022;0.0021978022;0.46373626370000004;0.0021978022;0.0021978022;0.0681318681
10_32_2_Brief_eines_jungen_Dichters_an_einen_jungen_Mahler;0.0010695187;0.0331550802;0.0010695187;0.0010695187;0.4930481283;0.0010695187;0.0010695187;0.0010695187;0.0010695187;0.2470588235;0.0010695187;0.1614973262;0.0545454545;0.0010695187;0.0010695187
10_32_3_Als_dem_mittelmaeigen_Alcest_eine_Auszeichnung_widerfuhr;0.0181818182;0.2;0.0181818182;0.0181818182;0.0181818182;0.0181818182;0.0181818182;0.0181818182;0.0181818182;0.3818181818;0.0181818182;0.2;0.0181818182;0.0181818182;0.0181818182
10_32_4_Miscellen._6.11.1810;0.0026666667;0.0026666667;0.0026666667;0.0026666667;0.136;0.0026666667;0.0026666667;0.4293333333;0.0026666667;0.1093333333;0.0026666667;0.136;0.0026666667;0.136;0.0293333333
10_32_5_Polizeiliche_Tages-Mittheilungen_6.11.1810;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.1555555556;0.0074074074000000005;0.7481481481000001;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005
10_33_1_Theater._Aus_einem_Schreiben_von_Dresden_den_25._Okt._1810;0.0006430868;0.3607717042;0.007073955000000001;0.0392282958;0.31575562700000004;0.0327974277;0.0006430868;0.0006430868;0.0006430868;0.122829582;0.0006430868;0.0263665595;0.0649517685;0.0263665595;0.0006430868
10_33_2_Tages-Ereigni._7.11.1810;0.13015873020000002;0.0031746032000000003;0.3206349206;0.0031746032000000003;0.3523809524;0.0031746032000000003;0.034920634900000004;0.0031746032000000003;0.0031746032000000003;0.0031746032000000003;0.0031746032000000003;0.13015873020000002;0.0031746032000000003;0.0031746032000000003;0.0031746032000000003
10_33_3_Miscellen._7.11.1810;0.0046511628;0.09767441860000001;0.0046511628;0.0046511628;0.37674418600000004;0.0046511628;0.0046511628;0.0046511628;0.3302325581;0.0046511628;0.0046511628;0.0046511628;0.1441860465;0.0046511628;0.0046511628
10_33_4_Polizeiliche_Tages-Mittheilungen._7.11.1810;0.0048780488000000006;0.0048780488000000006;0.2;0.0048780488000000006;0.0536585366;0.0048780488000000006;0.44390243900000004;0.0048780488000000006;0.0048780488000000006;0.0536585366;0.0048780488000000006;0.15121951220000002;0.0048780488000000006;0.0536585366;0.0048780488000000006
10_34_1_Kurze_Antwort_auf_den_L._A._v._A._unterzeichneten_Aufsatz;0.015384615400000001;0.0013986014;0.0013986014;0.0013986014;0.21118881120000002;0.420979021;0.0013986014;0.0013986014;0.015384615400000001;0.0013986014;0.0013986014;0.015384615400000001;0.1832167832;0.1272727273;0.0013986014
10_34_2_Die_sieben_kleinen_Kinder;0.0494117647;0.3082352941;0.0023529412;0.0023529412;0.1435294118;0.025882352900000002;0.12;0.0494117647;0.0023529412;0.025882352900000002;0.0023529412;0.2611764706;0.0023529412;0.0023529412;0.0023529412
10_34_3_Korrespondenz-Nachricht;0.0036363636000000003;0.2581818182;0.0036363636000000003;0.0036363636000000003;0.1127272727;0.1127272727;0.0036363636000000003;0.0036363636000000003;0.0036363636000000003;0.0036363636000000003;0.0036363636000000003;0.0036363636000000003;0.0036363636000000003;0.0036363636000000003;0.4763636364
10_15_4_Miscellen_17.10.1810;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.08148148150000001;0.3777777778;0.4518518519;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005
10_15_5_Polizeiliche_Tages-Mittheilungen_17.10.1810;0.1555555556;0.0074074074000000005;0.08148148150000001;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005;0.3037037037;0.0074074074000000005;0.0074074074000000005;0.2296296296;0.0074074074000000005;0.1555555556;0.0074074074000000005;0.0074074074000000005;0.0074074074000000005
10_16_1_Kunst-Ausstellung_Fortsetzung.;0.0011428571;0.0011428571;0.0468571429;0.0011428571;0.28685714290000003;0.0011428571;0.0011428571;0.0011428571;0.0125714286;0.3668571429;0.0011428571;0.1268571429;0.0011428571;0.0011428571;0.1497142857
10_16_2_Theater._Achilles_von_Paer;0.0347107438;0.41487603310000004;0.0016528926;0.0016528926;0.2495867769;0.1338842975;0.0016528926;0.0016528926;0.0016528926;0.0512396694;0.067768595;0.0347107438;0.0016528926;0.0016528926;0.0016528926
10_16_3_Stadt-Neuigkeiten;0.0046511628;0.5162790698;0.0511627907;0.0511627907;0.0046511628;0.0046511628;0.0511627907;0.0046511628;0.1441860465;0.1441860465;0.0046511628;0.0046511628;0.0046511628;0.0046511628;0.0046511628
10_16_4_Polizeiliche_Tages-Mittheilungen;0.008;0.008;0.008;0.008;0.008;0.088;0.5680000000000001;0.008;0.088;0.008;0.168;0.008;0.008;0.008;0.008
10_16_5_Neueste_Nachricht;0.022222222200000002;0.022222222200000002;0.022222222200000002;0.022222222200000002;0.022222222200000002;0.022222222200000002;0.022222222200000002;0.022222222200000002;0.022222222200000002;0.022222222200000002;0.6888888889;0.022222222200000002;0.022222222200000002;0.022222222200000002;0.022222222200000002
10_16_6_Anzeige_C.J._Kraus_Antikritik;0.0042553191;0.0042553191;0.0468085106;0.0042553191;0.2170212766;0.685106383;0.0042553191;0.0042553191;0.0042553191;0.0042553191;0.0042553191;0.0042553191;0.0042553191;0.0042553191;0.0042553191
10_17_1_Kunst-Ausstellung_Beschlu.;0.0017094017;0.0017094017;0.0188034188;0.0017094017;0.3094017094;0.0017094017;0.0017094017;0.0017094017;0.0017094017;0.6170940171;0.0017094017;0.0188034188;0.0017094017;0.0188034188;0.0017094017
10_17_2_Theater._Achilles_von_Paer._II;0.0015267176000000001;0.306870229;0.0015267176000000001;0.0015267176000000001;0.3832061069;0.0320610687;0.0015267176000000001;0.0015267176000000001;0.0015267176000000001;0.1847328244;0.0015267176000000001;0.0625954198;0.016793893100000002;0.0015267176000000001;0.0015267176000000001
10_17_3_Der_Branntweinsaeufer_und_die_Berliner_Glocken;0.0016528926;0.0016528926;0.0016528926;0.0016528926;0.18347107440000002;0.0512396694;0.0347107438;0.0016528926;0.0347107438;0.0016528926;0.0016528926;0.0347107438;0.0016528926;0.0016528926;0.6462809917
10_17_4_Polizeiliche_Tages-Mittheilungen_19.10.1810;0.0046511628;0.0046511628;0.0046511628;0.2372093023;0.09767441860000001;0.0046511628;0.4697674419;0.0046511628;0.0511627907;0.0046511628;0.0046511628;0.0511627907;0.0046511628;0.0046511628;0.0511627907
10_18_1_Theater._Ueber_Darstellbarkeit_auf_der_Buehne;0.0007017544;0.2252631579;0.035789473700000005;0.0007017544;0.470877193;0.0007017544;0.0007017544;0.0007017544;0.0007017544;0.1129824561;0.0007017544;0.070877193;0.0007017544;0.0007017544;0.0778947368
10_18_2_Anekdote_aus_dem_letzten_Kriege;0.0921348315;0.002247191;0.002247191;0.002247191;0.0471910112;0.0471910112;0.002247191;0.15955056180000002;0.002247191;0.002247191;0.002247191;0.002247191;0.0247191011;0.002247191;0.608988764
10_18_3_Warum_werden_die_Abendblaetter_nicht_auch_Sonntags_ausgegeben;0.0051282051;0.0051282051;0.0051282051;0.0051282051;0.1076923077;0.056410256400000004;0.0051282051;0.0051282051;0.0051282051;0.0051282051;0.1076923077;0.4666666667;0.0051282051;0.0051282051;0.2102564103
10_18_4_Polizeiliche_Tages-Mittheilungen_20.10.1810;0.1675675676;0.0054054054;0.0054054054;0.0054054054;0.0054054054;0.0054054054;0.5459459459;0.0594594595;0.0054054054;0.0054054054;0.0054054054;0.1675675676;0.0054054054;0.0054054054;0.0054054054
10_19_1_Erklaerung_Herausgeberschaft;0.0054054054;0.0054054054;0.0054054054;0.11351351350000001;0.2756756757;0.3837837838;0.0054054054;0.0594594595;0.0054054054;0.0054054054;0.0594594595;0.0054054054;0.0594594595;0.0054054054;0.0054054054
10_19_2_Christian_Jacob_Kraus;0.0007968127000000001;0.0007968127000000001;0.0007968127000000001;0.0007968127000000001;0.3513944223;0.0725099602;0.0486055777;0.0087649402;0.0007968127000000001;0.0486055777;0.0167330677;0.0007968127000000001;0.2717131474;0.1760956175;0.0007968127000000001
10_19_3_Literarnotiz;0.008;0.008;0.008;0.088;0.008;0.488;0.008;0.248;0.008;0.088;0.008;0.008;0.008;0.008;0.008
10_19_4_Brief_eines_Mahlers_an_seinen_Sohn;0.0019801980000000003;0.0019801980000000003;0.0019801980000000003;0.0019801980000000003;0.3386138614;0.0019801980000000003;0.0019801980000000003;0.0019801980000000003;0.021782178200000002;0.2396039604;0.021782178200000002;0.0613861386;0.0019801980000000003;0.0019801980000000003;0.299009901
10_19_5_Polizeiliche_Tages-Mittheilungen;0.009523809500000001;0.009523809500000001;0.009523809500000001;0.009523809500000001;0.009523809500000001;0.009523809500000001;0.8666666667;0.009523809500000001;0.009523809500000001;0.009523809500000001;0.009523809500000001;0.009523809500000001;0.009523809500000001;0.009523809500000001;0.009523809500000001
10_19_6_Erklaerung_Friedrichs_Seelandschaft;0.0060606061;0.0060606061;0.0060606061;0.0666666667;0.0060606061;0.4909090909;0.0060606061;0.0060606061;0.0060606061;0.0666666667;0.0060606061;0.0060606061;0.30909090910000003;0.0060606061;0.0060606061
10_20_1_Christian_Jacob_Kraus._Forts.;0.0008510638;0.0008510638;0.0008510638;0.0008510638;0.3838297872;0.051914893600000005;0.0008510638;0.0008510638;0.0008510638;0.0093617021;0.0008510638;0.0008510638;0.3157446809;0.2306382979;0.0008510638
10_20_2_Zuschrift_eines_Predigers_an_den_Hrsg;0.020952381000000003;0.0019047619000000001;0.0019047619000000001;0.0019047619000000001;0.44;0.04;0.0019047619000000001;0.0019047619000000001;0.0019047619000000001;0.0019047619000000001;0.2876190476;0.020952381000000003;0.15428571430000002;0.0019047619000000001;0.020952381000000003
10_20_3_Nachricht_an_den_Einsender_obigen_Briefes.;0.0046511628;0.0046511628;0.0046511628;0.0511627907;0.2372093023;0.0046511628;0.0046511628;0.1441860465;0.0046511628;0.0046511628;0.37674418600000004;0.0046511628;0.0046511628;0.1441860465;0.0046511628
10_20_4_Anekdote._Shakespear;0.0037735849000000003;0.11698113210000001;0.3433962264;0.0037735849000000003;0.0037735849000000003;0.0037735849000000003;0.079245283;0.041509434000000005;0.0037735849000000003;0.041509434000000005;0.0037735849000000003;0.11698113210000001;0.0037735849000000003;0.0037735849000000003;0.2301886792
10_20_5_Miscellen;0.0057142857;0.0057142857;0.0057142857;0.0057142857;0.12;0.0628571429;0.0057142857;0.6342857143;0.12;0.0057142857;0.0057142857;0.0057142857;0.0057142857;0.0057142857;0.0057142857
10_20_6_Polizeiliche_Tages-Mittheilungen._23.10.1810;0.0060606061;0.0060606061;0.0060606061;0.0060606061;0.0060606061;0.0060606061;0.7333333333000001;0.0666666667;0.1272727273;0.0060606061;0.0060606061;0.0060606061;0.0060606061;0.0060606061;0.0060606061
10_20_7_Anzeige_J._E._Hitzig;0.0105263158;0.0105263158;0.0105263158;0.8526315789000001;0.0105263158;0.0105263158;0.0105263158;0.0105263158;0.0105263158;0.0105263158;0.0105263158;0.0105263158;0.0105263158;0.0105263158;0.0105263158
10_21_1_Christian_Jacob_Kraus._Beschlu.;0.0015748031;0.0173228346;0.0015748031;0.0015748031;0.1905511811;0.0803149606;0.0015748031;0.0015748031;0.0015748031;0.0015748031;0.0173228346;0.0330708661;0.23779527560000002;0.41102362200000003;0.0015748031
10_21_2_Fragmente_aus_den_Papieren_eines_Zuschauers_am_Tage;0.0014184397;0.0014184397;0.114893617;0.0014184397;0.2567375887;0.1858156028;0.0014184397;0.0865248227;0.0014184397;0.0439716312;0.0014184397;0.0014184397;0.0439716312;0.24255319150000001;0.0156028369
10_21_4_Der_witzige_Tischgesellschafter;0.0285714286;0.0285714286;0.0285714286;0.0285714286;0.0285714286;0.0285714286;0.6000000000000001;0.0285714286;0.0285714286;0.0285714286;0.0285714286;0.0285714286;0.0285714286;0.0285714286;0.0285714286
10_21_5_Anekdote._Bach;0.0064516129000000005;0.0064516129000000005;0.32903225810000003;0.0064516129000000005;0.0064516129000000005;0.0064516129000000005;0.0064516129000000005;0.0064516129000000005;0.0064516129000000005;0.0064516129000000005;0.0064516129000000005;0.45806451610000004;0.0064516129000000005;0.0709677419;0.0709677419
10_21_6_Polizeiliche_Tages-Mittheilungen._24.10.1810;0.0054054054;0.0054054054;0.0054054054;0.11351351350000001;0.0054054054;0.0054054054;0.6000000000000001;0.0054054054;0.0054054054;0.0054054054;0.0054054054;0.0594594595;0.1675675676;0.0054054054;0.0054054054
10_21_7_Anzeige_J._E._Hitzig;0.0285714286;0.0285714286;0.0285714286;0.6000000000000001;0.0285714286;0.0285714286;0.0285714286;0.0285714286;0.0285714286;0.0285714286;0.0285714286;0.0285714286;0.0285714286;0.0285714286;0.0285714286
10_22_1_Das_Gesicht_Karls_XI._Einleitung;0.0051282051;0.0051282051;0.056410256400000004;0.0051282051;0.0051282051;0.4666666667;0.056410256400000004;0.1076923077;0.0051282051;0.2615384615;0.0051282051;0.0051282051;0.0051282051;0.0051282051;0.0051282051
10_22_2_Das_Gesicht_Karls_XI._Document;0.066122449;0.0008163265;0.6293877551;0.0008163265;0.0987755102;0.0008163265;0.0008163265;0.0008163265;0.0416326531;0.017142857100000002;0.0008163265;0.1232653061;0.0008163265;0.0008163265;0.017142857100000002
10_22_3_Literarische_Neuigkeiten;0.0010050251000000001;0.0010050251000000001;0.0010050251000000001;0.2623115578;0.2623115578;0.0010050251000000001;0.0010050251000000001;0.0010050251000000001;0.0010050251000000001;0.1618090452;0.0814070352;0.0010050251000000001;0.2221105528;0.0010050251000000001;0.0010050251000000001
10_22_4_Franzoesisches_Exercitium;0.0025974026;0.0025974026;0.0805194805;0.0025974026;0.2623376623;0.0025974026;0.0025974026;0.0025974026;0.0025974026;0.1064935065;0.0025974026;0.0545454545;0.0025974026;0.0025974026;0.4701298701
10_22_5_Polizeiliche_Tages-Mittheilungen._25.10.1810;0.0105263158;0.0105263158;0.0105263158;0.3263157895;0.0105263158;0.0105263158;0.5368421053;0.0105263158;0.0105263158;0.0105263158;0.0105263158;0.0105263158;0.0105263158;0.0105263158;0.0105263158
10_23_1_Das_Gesicht_Karls_XI._Beschlu.;0.0778135048;0.007073955000000001;0.5729903537000001;0.0006430868;0.2514469453;0.0006430868;0.0006430868;0.0006430868;0.08424437300000001;0.0006430868;0.0006430868;0.0006430868;0.0006430868;0.0006430868;0.0006430868
10_23_2_R._Eylert;0.0111675127;0.0010152284;0.0010152284;0.0111675127;0.3766497462;0.0010152284;0.0010152284;0.0010152284;0.0111675127;0.061928934000000005;0.1228426396;0.0010152284;0.3258883249;0.0416243655;0.0314720812
10_23_3_Kriegsregel;0.008;0.008;0.008;0.008;0.168;0.008;0.008;0.088;0.008;0.008;0.008;0.248;0.008;0.008;0.40800000000000003
10_23_4_Miscellen;0.0057142857;0.0057142857;0.0057142857;0.0057142857;0.0057142857;0.12;0.0057142857;0.7485714286;0.0057142857;0.0628571429;0.0057142857;0.0057142857;0.0057142857;0.0057142857;0.0057142857
10_23_5_Polizeiliche_Tages-Mittheilungen._26.10.1810;0.0133333333;0.0133333333;0.0133333333;0.68;0.0133333333;0.0133333333;0.1466666667;0.0133333333;0.0133333333;0.0133333333;0.0133333333;0.0133333333;0.0133333333;0.0133333333;0.0133333333
10_24_1_Antikritik;0.0006779661;0.027796610200000002;0.0006779661;0.0006779661;0.2718644068;0.1905084746;0.0006779661;0.0006779661;0.0345762712;0.0142372881;0.0006779661;0.0481355932;0.353220339;0.0413559322;0.0142372881
10_24_2_Bescheidene_Anfrage;0.0784810127;0.0025316456;0.0025316456;0.0025316456;0.2810126582;0.0025316456;0.0025316456;0.0025316456;0.0025316456;0.0784810127;0.0025316456;0.0025316456;0.5341772152;0.0025316456;0.0025316456
